Waktu Tarik,Sumber,Kategori,Judul,URL,Sentimen,Skor Sentimen,Wilayah,Topik / Kata Kunci,Volume Pencarian,Judul Berita
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Penerbangan dari Juanda Surabaya ke Jakarta-Bandung Kembali Dibuka,https://news.detik.com/berita/d-8653371/penerbangan-dari-juanda-surabaya-ke-jakarta-bandung-kembali-dibuka,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,PDIP Lapor Polda Metro soal Kader Dikaitkan Ojol Viral Saat Aksi 27 Agustus,https://news.detik.com/berita/d-8653436/pdip-lapor-polda-metro-soal-kader-dikaitkan-ojol-viral-saat-aksi-27-agustus,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Apakah Bandara Soetta Sudah Dibuka? Cek Informasi Terbarunya,https://news.detik.com/berita/d-8653438/apakah-bandara-soetta-sudah-dibuka-cek-informasi-terbarunya,Netral,0.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional Daftar Harga BBM Pertamina 8 September 2026 di SPBU Seluruh Indonesia,https://www.inews.id/news/nasional/daftar-harga-bbm-pertamina-8-september-2026-di-spbu-seluruh-indonesia,Netral,0.0,,,,
2026-09-08 14:23:32,SINDOnews Nasional,Nasional & Politik,Humaniora Bulan Dana Pensiun 2026 Resmi Dimulai - Dorong Masyarakat Siapkan Masa Pensiun Sejak Dini,https://nasional.sindonews.com/read/1747527/15/bulan-dana-pensiun-2026-resmi-dimulai-dorong-masyarakat-siapkan-masa-pensiun-sejak-dini-1788844190,Netral,0.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional Qodari: Sebelum ke Luar Negeri - Prabowo Pastikan Persoalan di Indonesia Tertangani,https://www.inews.id/news/nasional/qodari-sebelum-ke-luar-negeri-prabowo-pastikan-persoalan-di-indonesia-tertangani,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Polisi Tangkap 5 Pelajar Hendak Tawuran di Bogor - Golok Disita,https://news.detik.com/berita/d-8653591/polisi-tangkap-5-pelajar-hendak-tawuran-di-bogor-golok-disita,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Caca Berkali-kali Bobol Rumah Warga di Jaktim - Duitnya Dipakai Clubbing,https://news.detik.com/berita/d-8653590/caca-berkali-kali-bobol-rumah-warga-di-jaktim-duitnya-dipakai-clubbing,Netral,0.0,,,,
2026-09-08 14:23:32,SINDOnews Nasional,Nasional & Politik,Politik Qodari: Prabowo Pastikan Persoalan Dalam Negeri Tertangani Sebelum ke Luar Negeri,https://nasional.sindonews.com/read/1747403/12/qodari-prabowo-pastikan-persoalan-dalam-negeri-tertangani-sebelum-ke-luar-negeri-1788826154,Netral,0.0,,,,
2026-09-08 14:23:32,Liputan6 News,Hukum & Politik,Dikira Semburan Abu - Kepulan Putih di Pasar Baru Ternyata dari Gardu,https://www.liputan6.com/news/read/8286167/dikira-semburan-abu-kepulan-putih-di-pasar-baru-ternyata-dari-gardu,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Rapat Paripurna Sepakati RUU Penyiaran Jadi Usul Inisiatif DPR,https://news.detik.com/berita/d-8653392/rapat-paripurna-sepakati-ruu-penyiaran-jadi-usul-inisiatif-dpr,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Suasana Terminal 3 Usai Soetta Beroperasi Lagi - Antrean Check-in Mengular,https://news.detik.com/berita/d-8653598/suasana-terminal-3-usai-soetta-beroperasi-lagi-antrean-check-in-mengular,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Pria Australia Mengakui Membunuh Perempuan Indonesia di Melbourne,https://news.detik.com/abc-australia/d-8653612/pria-australia-mengakui-membunuh-perempuan-indonesia-di-melbourne,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Silmy Karim Gugat KPK soal Penyitaan di Kasus Pemerasan Izin Tinggal WNA,https://news.detik.com/berita/d-8653624/silmy-karim-gugat-kpk-soal-penyitaan-di-kasus-pemerasan-izin-tinggal-wna,Negatif,-100.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional 6 Bandara Disiapkan jadi Alternatif usai Abu Gunung Anak Krakatau Ganggu Penerbangan,https://www.inews.id/news/nasional/6-bandara-disiapkan-jadi-alternatif-usai-abu-gunung-anak-krakatau-ganggu-penerbangan,Netral,0.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional Prabowo Pimpin Ratas Bahas Bencana: Ini Takdir Kita - Negara yang Ada di Lingkaran Api,https://www.inews.id/news/nasional/prabowo-pimpin-ratas-bahas-bencana-ini-takdir-kita-negara-yang-ada-di-lingkaran-api,Negatif,-100.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional 2 jam lalu Prodi Pendidikan Bahasa Inggris MNC University Raih Akreditasi Unggul dari LAMDIK,https://www.inews.id/news/nasional/prodi-pendidikan-bahasa-inggris-mnc-university-raih-akreditasi-unggul-dari-lamdik,Netral,0.0,,,,
2026-09-08 14:23:32,Liputan6 News,Hukum & Politik,WN India Jadi Korban Jambret di Menteng - Satu Pelaku Ditangkap,https://www.liputan6.com/news/read/8286146/wn-india-jadi-korban-jambret-di-menteng-satu-pelaku-ditangkap,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,INKA Buka Suara Usai 17 Perjalanan KRL Batal karena Perawatan KRL,https://news.detik.com/berita/d-8653464/inka-buka-suara-usai-17-perjalanan-krl-batal-karena-perawatan-krl,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,BMKG Minta Warga Tak Terpengaruh Video Viral Ramalan Gempa M 9,https://news.detik.com/berita/d-8653476/bmkg-minta-warga-tak-terpengaruh-video-viral-ramalan-gempa-m-9,Negatif,-100.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,WNA Terdampak Erupsi Diberi Izin Tinggal Darurat dan Bebas Biaya Overstay,https://news.detik.com/berita/d-8653592/wna-terdampak-erupsi-diberi-izin-tinggal-darurat-dan-bebas-biaya-overstay,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Puan Minta Lahan Bekas Karhutla Ditanami Sawit Segera Diselidiki,https://news.detik.com/berita/d-8653470/puan-minta-lahan-bekas-karhutla-ditanami-sawit-segera-diselidiki,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Kembali Beroperasi - Soetta Layani 896 Penerbangan Domestik dan Internasional,https://news.detik.com/berita/d-8653381/kembali-beroperasi-soetta-layani-896-penerbangan-domestik-dan-internasional,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,8 Bandara Terdampak Abu Vulkanik Beroperasi Lagi - Terbaru Bandara Radin Inten,https://news.detik.com/berita/d-8653401/8-bandara-terdampak-abu-vulkanik-beroperasi-lagi-terbaru-bandara-radin-inten,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Pemprov Ungkap 179 Water Mist Terpasang di 145 Gedung Jakarta,https://news.detik.com/berita/d-8653560/pemprov-ungkap-179-water-mist-terpasang-di-145-gedung-jakarta,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Polisi Bubarkan Tawuran di Cakung Jaktim - Pria Bawa Celurit Ditangkap,https://news.detik.com/berita/d-8653375/polisi-bubarkan-tawuran-di-cakung-jaktim-pria-bawa-celurit-ditangkap,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Atasi Sebaran Abu Vulkanik - Pemkot Tangsel Semprot Sejumlah Ruas Jalan,https://news.detik.com/berita/d-8653589/atasi-sebaran-abu-vulkanik-pemkot-tangsel-semprot-sejumlah-ruas-jalan,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Aksi Caca Bobol Sejumlah Rumah di Jaktim - Nangis Saat Diamankan,https://news.detik.com/berita/d-8653507/aksi-caca-bobol-sejumlah-rumah-di-jaktim-nangis-saat-diamankan,Netral,0.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Jadwal 2 Kereta Tambahan dari Solo & Jogja ke Jakarta Imbas Anak Krakatau,https://news.detik.com/berita/d-8653374/jadwal-2-kereta-tambahan-dari-solo-jogja-ke-jakarta-imbas-anak-krakatau,Netral,0.0,,,,
2026-09-08 14:23:32,iNews Nasional,Peristiwa & Hukum,Nasional 2 jam lalu PDIP Laporkan 6 Akun Medsos yang Kaitkan Kader Ellen Taroreh dengan Ojol Melva saat Demo DPR,https://www.inews.id/news/nasional/pdip-laporkan-6-akun-medsos-yang-kaitkan-kader-ellen-taroreh-dengan-ojol-melva-saat-demo-dpr,Negatif,-100.0,,,,
2026-09-08 14:23:32,detikNews,Berita & Peristiwa,Tekan Pengeluaran Warga - Pemkab Pasuruan Gelar Pasar Murah Selama 3 Hari,https://news.detik.com/berita/d-8653422/tekan-pengeluaran-warga-pemkab-pasuruan-gelar-pasar-murah-selama-3-hari,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Saksi Ungkap Fee Percepatan Kuota Haji Tambahan 2.500 Dolar AS per Jemaah Nasional,https://nasional.kompas.com/read/2026/09/08/13214841/saksi-ungkap-fee-percepatan-kuota-haji-tambahan-2500-dolar-as-per-jemaah,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Catatan Pembagian Kuota Haji Muncul di Sidang - Ada Jatah DPR hingga NU Nasional,https://nasional.kompas.com/read/2026/09/08/13024981/catatan-pembagian-kuota-haji-muncul-di-sidang-ada-jatah-dpr-hingga-nu,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Kawal RUU Pemilu - AHY Ingatkan Filosofi Mengapa Pemilu Dihadirkan Nasional,https://nasional.kompas.com/read/2026/09/08/13424791/kawal-ruu-pemilu-ahy-ingatkan-filosofi-mengapa-pemilu-dihadirkan,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,5 Update: Bandara Soekarno-Hatta Ditutup sampai Pukul 24.00 WIB Megapolitan,https://megapolitan.kompas.com/read/2026/09/07/17375311/update-bandara-soekarno-hatta-ditutup-sampai-pukul-2400-wib,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,9 Kata Kubu PB XIV Purboyo soal Hangabehi Naik Takhta Jadi Raja: Upacara Adat untuk Dokumentasi Regional,https://regional.kompas.com/read/2026/09/07/190300478/kata-kubu-pb-xiv-purboyo-soal-hangabehi-naik-takhta-jadi-raja--upacara-adat,Positif,100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Soal WNI Jadi Tentara Rusia - Yusril: Verifikasi Belum Klir karena Informasinya Sepihak Nasional,https://nasional.kompas.com/read/2026/09/08/12540091/soal-wni-jadi-tentara-rusia-yusril-verifikasi-belum-klir-karena-informasinya,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Beda Badan Geologi dan BMKG yang Ingin Diintegrasikan oleh Prabowo Nasional,https://nasional.kompas.com/read/2026/09/08/13352721/beda-badan-geologi-dan-bmkg-yang-ingin-diintegrasikan-oleh-prabowo,Netral,0.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Politik Baleg DPR Sepakat RUU Reforma Agraria Jadi Usul Inisiatif - BRAN Bakal Dibentuk,https://nasional.sindonews.com/read/1747395/12/baleg-dpr-sepakat-ruu-reforma-agraria-jadi-usul-inisiatif-bran-bakal-dibentuk-1788822578,Positif,100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Menyusuri Jejak 1.5 Abad Rel Bersejarah - KAI Ajak Publik Jelajahi Jalur Kedungjati–Tuntang Nasional,https://nasional.kompas.com/read/2026/09/08/12322141/menyusuri-jejak-15-abad-rel-bersejarah-kai-ajak-publik-jelajahi-jalur,Netral,0.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Hukum KPK Dalami Peran Istri Bupati Pemalang Anom Widiyantoro,https://nasional.sindonews.com/read/1747375/13/kpk-dalami-peran-istri-bupati-pemalang-anom-widiyantoro-1788797390,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Mengapa Asap Karhutla Tak Ganggu Penerbangan Seperti Abu Vulkanik Anak Krakatau? Ini Penjelasannya Nasional,https://nasional.kompas.com/read/2026/09/08/12584181/mengapa-asap-karhutla-tak-ganggu-penerbangan-seperti-abu-vulkanik-anak,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,1 Dipecat dari Polisi - Briptu MD Ungkap Nama Pejabat Polda Jambi yang Terima Aliran Dana Penipuan Seleksi Polri Regional,https://regional.kompas.com/read/2026/09/07/161355178/dipecat-dari-polisi-briptu-md-ungkap-nama-pejabat-polda-jambi-yang-terima,Netral,0.0,,,,
2026-09-08 14:04:37,detikNews,Berita & Peristiwa,Kronologi Pria Loncat ke Rel hingga KRL Ngerem Mendadak di Tanah Abang,https://news.detik.com/berita/d-8653349/kronologi-pria-loncat-ke-rel-hingga-krl-ngerem-mendadak-di-tanah-abang,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,8 Kejagung Tetapkan PT Toba Pulp Lestari Jadi Tersangka Korupsi Transfer Pricing Nasional,https://nasional.kompas.com/read/2026/09/07/18362681/kejagung-tetapkan-pt-toba-pulp-lestari-jadi-tersangka-korupsi-transfer,Negatif,-100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Silmy Karim Gugat KPK ke PN Jaksel Soal Penyitaan Nasional,https://nasional.kompas.com/read/2026/09/08/13213571/silmy-karim-gugat-kpk-ke-pn-jaksel-soal-penyitaan,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,2 Apakah Bandara Soekarno-Hatta Sudah Dibuka? Cek Info Terbarunya Megapolitan,https://megapolitan.kompas.com/read/2026/09/07/15350551/apakah-bandara-soekarno-hatta-sudah-dibuka-cek-info-terbarunya,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Erupsi Anak Krakatau Bisa Picu Gempa Patahan Sunda? Ini Penjelasannya Nasional,https://nasional.kompas.com/read/2026/09/08/13464511/erupsi-anak-krakatau-bisa-picu-gempa-patahan-sunda-ini-penjelasannya,Negatif,-100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,7 Abu Vulkanik Anak Krakatau Masih Ada - PJJ Jakarta Diperpanjang hingga 8 September Megapolitan,https://megapolitan.kompas.com/read/2026/09/07/17064651/abu-vulkanik-anak-krakatau-masih-ada-pjj-jakarta-diperpanjang-hingga-8,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Febri Diansyah Soroti Pemeriksaan Febrie Adriansyah Berdasarkan Penetapan Tersangka Polda Nasional,https://nasional.kompas.com/read/2026/09/08/13330151/febri-diansyah-soroti-pemeriksaan-febrie-adriansyah-berdasarkan-penetapan,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Komisi V Dukung BMKG-Badan Geologi Digabung: Koordinasi Penanganan Bencana Lebih Mudah Nasional,https://nasional.kompas.com/read/2026/09/08/13183411/komisi-v-dukung-bmkg-badan-geologi-digabung-koordinasi-penanganan-bencana,Netral,0.0,,,,
2026-09-08 14:04:37,detikNews,Berita & Peristiwa,Massa Siswa SMAN di Subang Demo Usai Wakasek Diduga Lecehkan Belasan Siswi,https://news.detik.com/berita/d-8653354/massa-siswa-sman-di-subang-demo-usai-wakasek-diduga-lecehkan-belasan-siswi,Negatif,-100.0,,,,
2026-09-08 14:04:37,Liputan6 News,Hukum & Politik,Imbas Abu Anak Krakatau - Soetta-Halim Ditutup hingga 18.00 WIB,https://www.liputan6.com/news/read/8286131/imbas-abu-anak-krakatau-soetta-halim-ditutup-hingga-1800-wib,Netral,0.0,,,,
2026-09-08 14:04:37,iNews Nasional,Peristiwa & Hukum,Nasional 5 jam lalu KPK Perpanjang Masa Penahanan Eks Kakanwil Ditjen Pajak Haniv - Tersangka Kasus Gratifikasi,https://www.inews.id/news/nasional/kpk-perpanjang-masa-penahanan-eks-kakanwil-ditjen-pajak-haniv-tersangka-kasus-gratifikasi,Negatif,-100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Peluang Kasasi Melawan Vonis Banding Penyiraman Air Keras Andrie Yunus Nasional,https://nasional.kompas.com/read/2026/09/08/12535491/peluang-kasasi-melawan-vonis-banding-penyiraman-air-keras-andrie-yunus,Netral,0.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Hukum Polri Tetapkan 138 Tersangka Karhutla - Pakar Hukum: Komitmen Lindungi Masyarakat-Lingkungan,https://nasional.sindonews.com/read/1747373/13/polri-tetapkan-138-tersangka-karhutla-pakar-hukum-komitmen-lindungi-masyarakat-lingkungan-1788797396,Netral,0.0,,,,
2026-09-08 14:04:37,iNews Nasional,Peristiwa & Hukum,Nasional 5 jam lalu Yusril Tegaskan Bukan Penulis Buku Islam ala Prabowo: Saya Hanya Diwawancara,https://www.inews.id/news/nasional/yusril-tegaskan-bukan-penulis-buku-islam-ala-prabowo-saya-hanya-diwawancara,Netral,0.0,,,,
2026-09-08 14:04:37,iNews Nasional,Peristiwa & Hukum,Nasional 4 jam lalu Ahli Tegaskan Erupsi Gunung Berapi Bukan Konspirasi: Tudingan Rekayasa Teknologi Tak Masuk Akal,https://www.inews.id/news/nasional/ahli-tegaskan-erupsi-gunung-berapi-bukan-konspirasi-tudingan-rekayasa-teknologi-tak-masuk-akal,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Buka Bimteknas Partai Demokrat - AHY Minta Kadernya Siap Hadapi Pemilu 2029 Nasional,https://nasional.kompas.com/read/2026/09/08/13370481/buka-bimteknas-partai-demokrat-ahy-minta-kadernya-siap-hadapi-pemilu-2029,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Pati Mengguncang - Senayan Menjinakkan? Nasional,https://nasional.kompas.com/read/2026/09/08/12500031/pati-mengguncang-senayan-menjinakkan-,Netral,0.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Abu Vulkanik dan Ancaman Kesehatan yang Tidak Boleh Diabaikan Ari Fahrial Syam,https://nasional.sindonews.com/read/1746927/18/abu-vulkanik-dan-ancaman-kesehatan-yang-tidak-boleh-diabaikan-1788685785,Negatif,-100.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Humaniora Gempa NTT Rusak 165 Puskesmas dan 12 RS - Menkes Ajukan Anggaran Rp1 -39 Triliun,https://nasional.sindonews.com/read/1747387/15/gempa-ntt-rusak-165-puskesmas-dan-12-rs-menkes-ajukan-anggaran-rp139-triliun-1788822588,Negatif,-100.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,3 Gerindra Minta AHY dan Demokrat Fokus Kerja: Urusan Pilpres 2029 Ditunda Dulu Nasional,https://nasional.kompas.com/read/2026/09/07/19054051/gerindra-minta-ahy-dan-demokrat-fokus-kerja-urusan-pilpres-2029-ditunda-dulu,Netral,0.0,,,,
2026-09-08 14:04:37,SINDOnews Nasional,Nasional & Politik,Politik BRAINS Demokrat Tegaskan Pidato AHY Bicara Kerja untuk Rakyat - Bukan Pilpres 2029,https://nasional.sindonews.com/read/1747379/12/brains-demokrat-tegaskan-pidato-ahy-bicara-kerja-untuk-rakyat-bukan-pilpres-2029-1788822598,Netral,0.0,,,,
2026-09-08 14:04:37,iNews Nasional,Peristiwa & Hukum,Nasional 6 jam lalu Qodari Ungkap Misi Prabowo saat Berkunjung ke Rusia dan Bertemu Putin,https://www.inews.id/news/nasional/qodari-ungkap-misi-prabowo-saat-berkunjung-ke-rusia-dan-bertemu-putin,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Eks Staf Kemenag Kumpulkan 905.00 Dollar AS Fee Percepatan Kuota Haji Khusus 2023 Nasional,https://nasional.kompas.com/read/2026/09/08/14011731/eks-staf-kemenag-kumpulkan-90500-dollar-as-fee-percepatan-kuota-haji-khusus,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Soal Pidato AHY - Jubir Gerindra: Kita Tidak Bisa Larang Siapa pun Maju ke Pilpres Nasional,https://nasional.kompas.com/read/2026/09/08/13440991/soal-pidato-ahy-jubir-gerindra-kita-tidak-bisa-larang-siapa-pun-maju-ke,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,Melawan Spionase Tanpa Mengorbankan Demokrasi Nasional,https://nasional.kompas.com/read/2026/09/08/13550001/melawan-spionase-tanpa-mengorbankan-demokrasi,Netral,0.0,,,,
2026-09-08 14:04:37,Kompas.com Nasional,Nasional & Kebijakan,BNPB Siapkan Rp 126 Miliar untuk Kebut Rehabilitas-Rekonstruksi Usai Bencana Sumatera Nasional,https://nasional.kompas.com/read/2026/09/08/12323021/bnpb-siapkan-rp-126-miliar-untuk-kebut-rehabilitas-rekonstruksi-usai-bencana,Negatif,-100.0,,,,
2026-09-08 14:04:37,detikNews,Berita & Peristiwa,Klarifikasi Charlie Chandra Terkait Perkara Pemalsuan Surat Tanah,https://news.detik.com/berita/d-8653366/klarifikasi-charlie-chandra-terkait-perkara-pemalsuan-surat-tanah,Netral,0.0,,,,
2026-09-08 13:36:31,Liputan6 News,Hukum & Politik,Penerbangan Masih Ditutup - Penumpang Pilih Bertahan di Bandara Soekarno-Hatta,https://www.liputan6.com/news/read/8286138/penerbangan-masih-ditutup-penumpang-pilih-bertahan-di-bandara-soekarno-hatta,Netral,0.0,,,,
2026-09-08 13:36:31,detikNews,Berita & Peristiwa,Rapat Paripurna Sepakati RUU Reforma Agraria Jadi Usul Inisiatif DPR,https://news.detik.com/berita/d-8653333/rapat-paripurna-sepakati-ruu-reforma-agraria-jadi-usul-inisiatif-dpr,Netral,0.0,,,,
2026-09-08 13:36:31,detikNews,Berita & Peristiwa,Tok! Paripurna Tetapkan RUU Pemerintahan Aceh Jadi Usul Inisiatif DPR,https://news.detik.com/berita/d-8653339/tok-paripurna-tetapkan-ruu-pemerintahan-aceh-jadi-usul-inisiatif-dpr,Netral,0.0,,,,
2026-09-08 13:36:31,Kompas.com Nasional,Nasional & Kebijakan,Demokrat Gelar Peringatan HUT ke-25 di Indonesia Arena Besok - Dihadiri 12.000 Kader Nasional,https://nasional.kompas.com/read/2026/09/08/11563661/demokrat-gelar-peringatan-hut-ke-25-di-indonesia-arena-besok-dihadiri-12000,Netral,0.0,,,,
2026-09-08 13:36:31,Kompas.com Nasional,Nasional & Kebijakan,Hutan di Kalbar Dibakar Jadi Kebun Sawit - Puan: Tidak Boleh - Harus Diselidiki Nasional,https://nasional.kompas.com/read/2026/09/08/11570171/hutan-di-kalbar-dibakar-jadi-kebun-sawit-puan-tidak-boleh-harus-diselidiki,Netral,0.0,,,,
2026-09-08 13:36:31,Kompas.com Nasional,Nasional & Kebijakan,'Panic Buying' Masker Usai Erupsi Anak Krakatau - Ketika Kekhawatiran Memicu Kelangkaan Nasional,https://nasional.kompas.com/read/2026/09/08/11420801/panic-buying-masker-usai-erupsi-anak-krakatau-ketika-kekhawatiran-memicu,Netral,0.0,,,,
2026-09-08 13:36:31,iNews Nasional,Peristiwa & Hukum,Nasional 6 jam lalu Bandara Soetta hingga Halim kembali Beroperasi Normal usai Terdampak Erupsi Anak Krakatau,https://www.inews.id/news/nasional/bandara-soetta-hingga-halim-kembali-beroperasi-normal-usai-terdampak-erupsi-anak-krakatau,Positif,15.0,,,,
2026-09-08 13:36:31,iNews Nasional,Peristiwa & Hukum,Nasional 7 jam lalu Istri Bupati Pemalang Anom Widiyantoro Mangkir dari Pemeriksaan - KPK Panggil Ulang,https://www.inews.id/news/nasional/istri-bupati-pemalang-anom-widiyantoro-mangkir-dari-pemeriksaan-kpk-panggil-ulang,Netral,0.0,,,,
2026-09-08 13:36:31,iNews Nasional,Peristiwa & Hukum,Nasional 6 jam lalu RUU Reforma Agraria Jadi Usul Inisiatif DPR - bakal Bentuk Badan Baru di Bawah Presiden,https://www.inews.id/news/nasional/ruu-reforma-agraria-jadi-usul-inisiatif-dpr-bakal-bentuk-badan-baru-di-bawah-presiden,Netral,0.0,,,,
2026-09-08 13:36:31,Kompas.com Nasional,Nasional & Kebijakan,Krakatau dan Kerendahan Hati Sebuah Bangsa Nasional,https://nasional.kompas.com/read/2026/09/08/12050061/krakatau-dan-kerendahan-hati-sebuah-bangsa,Netral,0.0,,,,
